0,0,I,3,0,0
0,1,S,4,0,0
0,2,S,1,0,0
0,3,I,2,0,0
0,4,U,0,0,0
0,5,U,3,0,0
0,6,I,0,0,0
0,7,I,2,0,0
0,8,I,1,0,0
0,9,S,2,0,0
0,10,U,0,0,0
0,11,U,1,0,0
0,12,U,2,0,0
0,13,U,0,0,0
0,14,S,1,0,0
0,15,I,4,0,0
0,16,U,2,0,0
0,17,S,0,0,0
0,18,I,0,0,0
0,19,U,1,0,0
0,20,S,4,0,0
0,21,U,2,0,0
0,22,U,4,0,0
0,23,S,1,0,0
1,0,I,3,0,1574
1,1,I,0,1,217
1,2,S,2,1,181
1,3,I,4,0,1359
1,4,S,4,1,217
1,5,U,1,0,83
1,6,S,2,1,320
1,7,I,4,2,176
1,8,U,0,0,180
1,9,I,1,1,382
1,10,I,4,2,207
1,11,I,1,0,150
1,12,S,0,1,143
1,13,S,1,1,230
1,14,U,4,0,80
1,15,S,2,0,123
1,16,U,2,0,100
1,17,U,4,1,225
1,18,S,4,0,71
1,19,U,3,0,150
1,20,U,0,1,240
1,21,U,4,1,239
1,22,U,0,1,241
1,23,U,2,1,227
2,0,U,4,1,251
2,1,U,3,1,228
2,2,S,1,0,121
2,3,S,0,1,252
2,4,I,2,2,479
2,5,U,3,0,79
2,6,I,2,0,144
2,7,I,1,1,2412
2,8,S,1,1,209
2,9,U,4,0,92
2,10,U,2,1,181
2,11,U,0,1,184
2,12,S,5,0,57
2,13,S,4,1,152
2,14,S,1,0,1849
2,15,I,4,1,2392
2,16,U,1,0,705
2,17,S,4,0,936
2,18,U,0,0,1664
2,19,S,2,0,921
2,20,I,2,1,2184
2,21,I,4,0,1243
2,22,U,3,0,1365
2,23,S,3,0,742
2,24,I,4,1,483
2,25,I,1,1,272
2,26,S,2,0,345
2,27,S,4,0,537
2,28,I,0,0,626
2,29,S,5,0,1705
2,30,S,2,0,475
2,31,I,4,0,648
2,32,U,1,1,756
2,33,S,1,0,778
2,34,I,0,1,918
2,35,I,2,1,754
2,36,I,1,0,351
2,37,I,0,0,397
2,38,I,2,1,534
2,39,S,3,0,286
2,40,U,0,1,395
2,41,U,2,1,453
2,42,S,1,0,498
2,43,S,0,2,677
2,44,I,3,0,301
2,45,I,4,1,561
2,46,S,1,0,310
2,47,U,3,1,547
2,48,I,4,0,483
2,49,S,2,2,619
2,50,U,2,0,438
2,51,S,3,0,468
2,52,S,2,1,638
2,53,U,3,0,423
2,54,I,1,0,306
2,55,U,0,0,423
2,56,U,3,1,749
2,57,U,2,0,567
2,58,U,0,0,392
2,59,U,3,0,451
2,60,U,4,0,330
2,61,I,0,1,1301
2,62,U,1,0,286
2,63,I,4,1,664
2,64,U,1,0,252
2,65,U,2,0,364
2,66,U,0,1,596
2,67,U,3,0,263
2,68,U,0,0,261
2,69,U,2,0,281
2,70,U,0,0,291
2,71,U,4,0,471
3,0,U,1,0,1971
3,1,S,3,0,624
3,2,I,3,0,1227
3,3,S,0,0,948
3,4,S,3,0,1231
3,5,S,5,0,636
3,6,I,0,1,387
3,7,I,2,2,206
3,8,I,1,2,295
3,9,U,3,0,138
3,10,S,2,2,218
3,11,I,1,0,179
3,12,I,2,2,669
3,13,S,3,0,116
3,14,I,4,0,219
3,15,U,3,0,104
3,16,U,1,1,264
3,17,I,4,0,132
3,18,S,1,0,128
3,19,U,3,1,281
3,20,I,4,0,116
3,21,U,2,0,145
3,22,I,3,0,111
3,23,U,0,0,140
4,0,U,2,1,232
4,1,S,3,1,275
4,2,I,3,1,390
4,3,U,1,0,168
4,4,U,4,1,279
4,5,S,1,1,243
4,6,S,3,1,264
4,7,U,2,1,244
4,8,I,0,0,104
4,9,U,1,0,217
4,10,I,3,0,59
4,11,S,5,0,148
4,12,I,2,0,127
4,13,I,1,1,297
4,14,S,0,0,127
4,15,S,5,1,256
4,16,S,1,1,259
4,17,S,2,1,278
4,18,U,2,1,279
4,19,S,5,1,272
4,20,I,0,0,88
4,21,S,1,0,152
4,22,U,4,1,251
4,23,S,3,1,284
4,24,U,3,1,312
4,25,U,4,1,266
4,26,I,1,0,113
4,27,U,3,0,160
4,28,U,2,1,252
4,29,I,1,0,132
4,30,U,3,0,143
4,31,S,1,1,266
4,32,I,0,0,95
4,33,I,1,1,247
4,34,I,0,1,248
4,35,S,0,0,167
4,36,I,4,2,847
4,37,I,1,1,333
4,38,U,2,0,155
4,39,S,4,1,780
4,40,S,0,0,724
4,41,U,4,0,356
4,42,I,1,2,624
4,43,S,5,0,172
4,44,I,0,0,125
4,45,U,2,0,128
4,46,I,4,0,105
4,47,S,4,0,132
4,48,S,2,1,238
4,49,I,0,0,228
4,50,I,4,1,273
4,51,S,0,0,117
4,52,S,5,0,583
4,53,I,2,0,749
4,54,I,3,0,893
4,55,S,4,0,860
4,56,I,0,0,720
4,57,U,4,0,492
4,58,U,1,2,1073
4,59,U,0,1,841
4,60,U,1,0,319
4,61,U,3,0,322
4,62,U,1,0,280
4,63,U,2,0,270
4,64,U,1,0,321
4,65,U,2,0,304
4,66,U,4,0,315
4,67,U,1,0,360
