0,0,S,5,0,0
0,1,U,2,0,0
0,2,S,0,0,0
0,3,U,3,0,0
0,4,S,4,0,0
1,0,S,2,1,283
1,1,I,1,1,165
1,2,S,1,1,181
1,3,I,2,1,140
1,4,S,5,1,151
2,0,S,2,0,8
2,1,I,4,0,133
2,2,S,0,0,29
2,3,U,0,1,127
2,4,S,4,1,153
2,5,I,2,0,140
2,6,S,3,0,1
2,7,I,4,1,155
2,8,S,2,1,142
2,9,U,3,0,140
2,10,S,4,1,150
2,11,U,1,1,158
2,12,S,2,1,155
2,13,U,0,1,166
2,14,S,5,1,156
2,15,I,2,1,209
2,16,S,1,0,134
2,17,I,3,0,44
2,18,S,4,0,136
2,19,I,1,0,21
3,0,S,1,0,220
3,1,I,2,0,87
3,2,S,0,0,69
3,3,I,3,0,107
3,4,S,2,0,48
4,0,S,5,1,147
4,1,I,4,0,138
4,2,S,2,0,24
4,3,U,0,1,143
4,4,S,0,0,151
4,5,I,3,0,5
4,6,S,1,0,139
4,7,U,2,1,154
4,8,S,2,1,158
4,9,I,4,0,24
4,10,S,5,0,136
4,11,I,2,0,23
4,12,S,2,0,108
4,13,I,1,0,36
4,14,S,4,0,119
4,15,I,2,0,49
4,16,S,5,0,90
4,17,U,3,1,141
4,18,S,1,1,137
4,19,U,1,1,155
5,0,S,0,0,0
5,1,U,2,0,0
5,2,S,1,0,0
5,3,I,1,0,0
5,4,S,2,0,0
5,5,U,2,0,0
5,6,S,0,0,0
5,7,I,1,0,0
5,8,S,1,0,0
5,9,U,2,0,0
5,10,S,2,0,0
5,11,I,4,0,0
5,12,S,4,0,0
5,13,I,1,0,0
5,14,S,0,0,0
5,15,U,3,0,0
5,16,S,1,0,0
5,17,I,2,0,0
5,18,S,0,0,0
5,19,I,4,0,0
