0,0,S,0,0,0
0,1,I,2,0,0
0,2,S,4,0,0
0,3,U,1,0,0
0,4,S,2,0,0
1,0,S,4,1,1573
1,1,U,0,0,103
1,2,S,5,0,119
1,3,U,2,0,104
1,4,S,3,0,126
2,0,S,5,0,99
2,1,I,0,0,110
2,2,S,4,0,103
2,3,I,1,0,91
2,4,S,0,0,151
2,5,U,3,1,217
2,6,S,4,1,226
2,7,I,2,0,68
2,8,S,3,0,161
2,9,U,3,1,222
2,10,S,1,1,226
2,11,I,4,0,89
2,12,S,3,0,146
2,13,U,2,1,230
2,14,S,1,1,232
2,15,I,3,0,60
2,16,S,5,0,157
2,17,I,4,0,96
2,18,S,3,0,204
2,19,U,2,1,451
3,0,S,2,0,664
3,1,I,4,0,134
3,2,S,0,0,80
3,3,I,3,0,137
3,4,S,4,0,48
4,0,S,5,1,169
4,1,I,0,0,112
4,2,S,0,0,40
4,3,U,3,1,297
4,4,S,4,1,171
4,5,I,2,0,5
4,6,S,2,0,162
4,7,I,0,0,17
4,8,S,4,0,135
4,9,I,4,0,44
4,10,S,1,0,110
4,11,I,0,0,52
4,12,S,5,0,114
4,13,I,4,0,64
4,14,S,1,0,106
4,15,U,3,1,163
4,16,S,3,2,180
4,17,U,4,0,136
4,18,S,0,1,202
4,19,I,2,0,52
5,0,S,1,0,0
5,1,U,3,0,0
5,2,S,2,0,0
5,3,I,0,0,0
5,4,S,3,0,0
5,5,U,3,0,0
5,6,S,1,0,0
5,7,U,4,0,0
5,8,S,3,0,0
5,9,I,2,0,0
5,10,S,2,0,0
5,11,I,4,0,0
5,12,S,4,0,0
5,13,I,3,0,0
5,14,S,0,0,0
5,15,U,2,0,0
5,16,S,4,0,0
5,17,I,0,0,0
5,18,S,1,0,0
5,19,U,1,0,0
